epoch,train_loss,val_loss
63,0.026098,0.078522,2.50e-05,2025-03-18 23:37:42
64,0.026602,0.104892,2.50e-05,2025-03-18 23:38:21
65,0.026997,0.141121,2.50e-05,2025-03-18 23:39:00
66,0.026441,0.128109,2.50e-05,2025-03-18 23:39:40
67,0.027061,0.083856,2.50e-05,2025-03-18 23:40:18
68,0.026784,0.072790,2.50e-05,2025-03-18 23:40:57
69,0.026249,0.088317,2.50e-05,2025-03-18 23:41:36
70,0.026361,0.121929,2.50e-05,2025-03-18 23:42:15
71,0.026345,0.066769,2.50e-05,2025-03-18 23:42:55
72,0.026702,0.143989,1.25e-05,2025-03-18 23:43:34
73,0.025561,0.096908,1.25e-05,2025-03-18 23:44:13
74,0.025196,0.072274,1.25e-05,2025-03-18 23:44:52
75,0.025134,0.062877,1.25e-05,2025-03-18 23:45:31
76,0.025334,0.073947,1.25e-05,2025-03-18 23:46:10
77,0.024900,0.066860,1.25e-05,2025-03-18 23:46:49
78,0.025118,0.082090,1.25e-05,2025-03-18 23:47:28
79,0.025135,0.054662,1.25e-05,2025-03-18 23:48:07
80,0.024530,0.109073,1.25e-05,2025-03-18 23:48:46
81,0.024730,0.073270,1.25e-05,2025-03-18 23:49:25
82,0.024446,0.109826,1.25e-05,2025-03-18 23:50:04
83,0.024786,0.074849,1.25e-05,2025-03-18 23:50:43
84,0.024692,0.074799,1.25e-05,2025-03-18 23:51:22
85,0.024618,0.094434,1.25e-05,2025-03-18 23:52:01
86,0.024679,0.067512,1.25e-05,2025-03-18 23:52:41
87,0.024927,0.099719,1.25e-05,2025-03-18 23:53:20
88,0.024478,0.095300,1.25e-05,2025-03-18 23:53:59
89,0.024720,0.085308,1.25e-05,2025-03-18 23:54:38
90,0.024555,0.102013,6.25e-06,2025-03-18 23:55:17
91,0.024433,0.084905,6.25e-06,2025-03-18 23:55:56
92,0.023966,0.103717,6.25e-06,2025-03-18 23:56:35
93,0.024014,0.084473,6.25e-06,2025-03-18 23:57:14
94,0.023758,0.064205,6.25e-06,2025-03-18 23:57:53
95,0.024095,0.099366,6.25e-06,2025-03-18 23:58:32
96,0.024056,0.095602,6.25e-06,2025-03-18 23:59:11
97,0.024197,0.102432,6.25e-06,2025-03-18 23:59:51
98,0.023901,0.099537,6.25e-06,2025-03-19 00:00:30
99,0.023936,0.067400,6.25e-06,2025-03-19 00:01:09
100,0.023911,0.068747,6.25e-06,2025-03-19 00:01:48
